source_url,name,pk_unique_id,mongo DB,specialties,procedure,equipment,capability,organization_type,content_table_id,phone_numbers,email,websites,officialWebsite,yearEstablished,acceptsVolunteers,facebookLink,twitterLink,linkedinLink,instagramLink,logo,address_line1,address_line2,address_line3,address_city,address_stateOrRegion,address_zipOrPostcode,address_country,address_countryCode,countries,missionStatement,missionStatementLink,organizationDescription,facilityTypeId,operatorTypeId,affiliationTypeIds,description,area,numberDoctors,capacity,unique_id
https://www.facebook.com/740434999457774,Best Care Natural Clinic,117,,"[""internalMedicine""]",[],[],[],facility,7a96d730-84eb-4e41-9c6d-c741f79e3ad8,"[""+233246525454""]",bestcarenatural@gmail.com,null,null,null,null,null,null,null,null,null,"Near Lighthouse Chapel and directly opposite Bernard's Takeout, along Target Avenue",null,null,Tamale,null,null,Ghana,GH,null,null,null,null,clinic,private,null,"Your trusted destination for exceptional healthcare, blending natural therapies with cutting-edge medical expertise.",null,null,null,56f2e3db-8ed3-4f42-8f3e-761f0e850d49
https://www.facebook.com/1810847255851498,BestSmile Dental Clinic,118,,null,"[""Provides preventive dental care"",""Offers cosmetic dentistry"",""Provides restorative dental treatments""]",null,"[""Located at 60 Boundary Road East Legon, Accra, Ghana"",""Phone number +233 30 397 7623"",""Email bestsmiledental16@gmail.com"",""Has an experienced dental team"",""Uses advanced technology for dental treatments"",""Offers a comprehensive range of dental services"",""Mission to help clients achieve and maintain optimum oral health""]",facility,6b9c18e5-aa0c-48b1-bb13-e6b6f232bb3a,"[""+233303977623""]",bestsmiledental16@gmail.com,"[""bestsmiledental.wixsite.com""]",bestsmiledental.wixsite.com,null,null,null,null,null,null,null,60 Boundary Road East Legon,null,null,Accra,null,null,Ghana,GH,null,null,null,null,clinic,null,null,null,null,null,null,3e9284d6-3454-4ad0-8a59-f87cdcb8d261
http://www.blihospital.org/,Beulah Land International Hospital,119,,"[""internalMedicine"",""pediatrics"",""gynecologyAndObstetrics"",""radiology"",""cardiology"",""urology"",""pathology""]",[],"[""Has operating rooms""]","[""Beulah Land International Hospital operates in Accra, Ghana"",""UK and USA Christian Missionary Wholistic Healthcare Provider"",""Address: 35 Coconut Street, Amasaman, Accra, Ghana"",""Phone: +233547715422"",""Email: info@beulahland.co.uk"",""Established in 2022"",""CEO: Apostle Francis Ohene Adu"",""Medical departments include General Practice, Pharmacy, Pediatrics, Obstetrics/Gynecology, Dietetics, Radiology, Cardiology, Urology, Laboratory/Hematology"",""Free medical care program for religious leaders, including retired Christian pastors"",""Mission to become the first private Teaching Hospital with Affiliates in the USA and the UK"",""Operating Rooms and waiting areas described as part of hospital facilities""]",facility,3069a169-1db8-4d3e-8dc6-3bbd58cebbcc,"[""+233547715422""]",info@beulahland.co.uk,null,null,2022,null,null,null,null,null,null,35 Coconut Street,Amasaman,null,Accra,null,null,Ghana,GH,null,null,null,null,hospital,private,"[""faith-tradition""]","We are UK and USA Christian Missionary Wholistic Healthcare Provider in Accra, Ghana. We provide comprehensive medical care. Our mission is to be the number one provider of private but affordable healthcare and medical intervention within Accra, Ghana. We aim also, to provide free medical care to all religious leaders, with specific emphasis on retired Christian pastors, irrespective of their illnesses. Our Purpose is to become the first private Teaching Hospital with Affiliates in the USA and the UK.",null,null,null,13bfd31c-29a4-490f-bbbf-028d92dff234
https://www.facebook.com/hospitalbmh/,Bibiani Municipal Hospital,120,620b7040ee37a30016debe04,"[""internalMedicine""]",[],[],[],facility,1b759b57-c3f7-4948-8b47-bc09d0b35bd1,"[""+233243334801""]",municipalhospital108bibiani@gmail.com,null,null,null,null,null,null,null,null,null,null,null,null,Bibiani,null,null,Ghana,GH,null,null,null,null,hospital,null,null,"Bibiani Municipal Hospital is a hospital that prides itself to provide quality service by staff who are well motivated, disciplined, competent and client-oriented in a comfortable working environment and also become the center of excellence in healthcare",null,null,null,70816bee-5bee-48b9-a90a-e509de2ac5bf
https://www.ghanayello.com/company/50584/Bimbilla_Hospital,Bimbilla Hospital,121,5ea3146e994ecc38cda4ece2,"[""internalMedicine""]","[""""]","[""""]","[""Located in Bimbilla, Northern Region, Ghana"",""Government primary hospital"",""NHIS accredited"",""Contact number: 0244-420879"",""Coordinates: latitude 8.85756, longitude -0.05562""]",facility,2b7095e9-9701-4172-aa19-c0b81b525a41,"[""+233244420879""]",null,null,null,null,null,null,null,null,null,null,Northern,Bimbilla,null,Bimbilla,Northern,null,Ghana,GH,null,null,null,null,hospital,public,"[""government""]","Bimbilla Hospital is a government primary hospital in Northern, Bimbilla Ghana. It offers a general services. This primary hospital is NHIS accredited.",null,null,null,b0a558a3-9e01-4c9d-8f75-c1b99c0e1bb6
https://www.facebook.com/110296630668282,Blackwood Optometry,122,,null,[],[],"[""Based in Tema, Ghana (Tema Comm 3, Site A)."",""Has phone number +233 55 189 9898."",""Has email address blackwoodeyecare@gmail.com."",""Facebook page has 705 followers.""]",facility,a5266f0f-5d34-4986-a2c8-6f467d7ddd58,"[""+2335518999898""]",blackwoodeyecare@gmail.com,null,null,null,null,null,null,null,null,null,"Tema Comm 3, Site A",null,null,Tema,null,null,Ghana,GH,null,null,null,null,null,null,null,Premium Optometry Service,null,null,null,cf65d854-c79e-4d96-ab42-07e5c4c1ea07
https://www.ghanayello.com/company/53763/Blessings_Clinic,Blessings Clinic,123,5ea3146e994ecc38cda4ec8f,"[""internalMedicine""]",[],[],"[""Blessings Clinic is a private hospital located in Greater Accra, Tesano, Ghana."",""Blessings Clinic provides comprehensive healthcare services for community wellness."",""Listed in the GhanaYello directory under Doctors and Clinics, Hospitals, Medical Clinics, and Health Care categories."",""Has 0 reviews on GhanaYello."",""GhanaYello listing for Blessings Clinic was registered on 12 Apr, 2018.""]",facility,317fcfac-dcb2-4105-8887-f2ce62b7ecc5,null,null,null,null,null,null,null,null,null,null,null,Tesano,Greater Accra,null,Tesano,Greater Accra,null,Ghana,GH,null,null,null,null,hospital,private,null,"Blessings Clinic is a private hospital in Greater Accra, Tesano Ghana.",null,null,null,dfa9833f-2d9d-4906-b767-03968907a3ec
https://www.facebook.com/107858784596922,Blueprint DNA Organization,124,,null,"[""Provides paternity testing services"",""Performs DNA testing"",""Offers advocacy and education on genetic and relationship testing""]",[],"[""Provides paternity testing and DNA testing services nationwide and overseas"",""Provides advocacy and education on genetic and relationship testing"",""Main Office located in Dansoman; collection points across Ghana, including Accra"",""Contact information: +233 54 711 3957; blueprintdna.org@gmail.com""]",facility,0632124e-c050-4298-adb7-a5339538e5ef,"[""+23354113957""]",blueprintdna.org@gmail.com,"[""blueprintdna.org""]",blueprintdna.org,null,null,null,null,null,null,null,Main Office Dansoman,null,null,Accra,null,null,Ghana,GH,null,null,null,null,null,null,null,Paternity and DNA testing experts. Available Nationwide and overseas. We provide advocacy and education on genetic and relationship testing.,null,null,null,3efe4c64-9304-452b-aab5-0297f2fa36a6
https://www.ghanayello.com/company/54856/Boafo_Yena_Clinic,Boafo Yena Clinic,125,62695ebb2edb39001620f40e,[],[],[],"[""Located in Ahimakrom, Western region, Ghana"",""Operates as a private CHPS"",""Provides comprehensive healthcare services in a community setting""]",facility,1650b9f2-ad96-44ea-9280-6dda1fb62c56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Ahimakrom,Western,null,Ghana,GH,null,null,null,null,clinic,private,null,"Boafo Yena Clinic is a private CHPS in Western, Ahimakrom Ghana.",null,null,null,033207c6-18be-47a7-8acf-e8052dc62ac4
https://www.ghanayello.com/company/54898/Bodi_Anglican_Clinic,Bodi Anglican Clinic - Ghana,126,627046632eaba000166565a3,[],[],[],[],facility,98d67025-cb51-4365-8104-406dab8d627e,null,null,null,null,null,null,null,null,null,null,null,Sefwi Bodi,null,null,null,Western,null,Ghana,GH,null,null,null,null,clinic,null,null,"Bodi Anglican Clinic is a chag clinic in Western, Sefwi Bodi Ghana.",null,null,null,adb079ad-81f9-4266-b7b0-bbc1c0fed955
https://www.ghanayello.com/company/50613/Boinzan_Anglican_Clinic,Boinzan Anglican Clinic,127,6271063f2ca06d0016adc5dc,"[""internalMedicine""]",[],[],"[""Boinzan Anglican Clinic is a mission health centre located at Boinzan P.O. Box 104 Sefwi Boinzan, Ghana."",""Offers general health services."",""Is NHIS-accredited.""]",facility,d20c283b-4103-452d-b584-50ec34539648,"[""+233242233590""]",null,null,null,null,null,null,null,null,null,null,Boinzan P.o. Box 104,null,null,Sefwi Boinzan,null,null,Ghana,GH,null,null,null,null,clinic,null,null,Boinzan Anglican Clinic is a mission health centre in Boinzan P.o. Box 104 Sefwi Boinzan Ghana. It offers general services. This health centre is NHIS accredited.,null,null,null,7ad8d7cb-153a-4c2a-81bb-c8fcf646cfc2
https://www.facebook.com/325597588338371,Bole Hospital,128,5ea3146e994ecc38cda4ecdf,"[""internalMedicine""]",[],[],"[""Located on Mandari Road in Bole, Ghana"",""Always open (24/7 operation)"",""Facebook page is unofficial for Bole Hospital"",""Facebook category: Hospital"",""Page created on 30 May 2019"",""Has 9 likes"",""Has 9 followers"",""Has 142 check-ins""]",facility,d4be1390-53c2-42f8-84f6-dd29df725dfd,null,null,null,null,null,null,null,null,null,null,null,Mandari Road,null,null,Bole,null,null,Ghana,GH,null,null,null,null,hospital,null,null,Hospital,null,null,null,c58a4b6f-a843-44dd-9951-cbb61c5952ba
https://www.bmtghana.org/donate/,Bone Marrow Transplantation Ghana,129,,"[""transplantSurgery"",""hematology"",""pediatrics""]","[""Hydroxyurea Therapy is offered as part of the Comprehensive Sickle Cell Clinic"",""Free HLA typing is offered""]",null,null,ngo,1c585e0b-6715-4e52-ad84-1f9dff747c4d,"[""+233557596325"",""+233543765067"",""+233203990141""]",null,"[""bmtghana.org""]",bmtghana.org,null,null,null,null,null,null,null,19 Seventh Avenue Ridge West,P.O. Box 16746,null,Accra,Accra North,16746,Ghana,GH,"[""GH""]",null,null,null,null,null,null,null,null,null,null,3af3d3ab-7cbd-43bb-9466-6901e0fa616b
https://www.facebook.com/237789119670994,Br. Tarcisius Prosthetics & Orthotics Training College,130,,"[""amputeeAndProstheticsAndOrthoticsRehabilitation"",""orthopedicSurgery""]",[],[],[],ngo,bf7c3425-a6ab-4867-a250-76ea73e0964c,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nsawam,null,null,Ghana,GH,"[""GH""]",null,null,null,null,null,null,null,null,null,null,9a4682a6-ddfc-4d04-8a40-22a1118f6c78
https://www.ghanayello.com/company/52972/Bre_Nye_Kwa_Hospital,Bre Nye Kwa Hospital,131,5ea3146e994ecc38cda4ec53,"[""internalMedicine""]",[],[],"[""Government hospital located in Brong Ahafo region, Berekum, Ghana."",""Offers comprehensive healthcare services for local communities.""]",facility,28953e9a-0fe7-4925-aefb-22692185093b,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Berekum,Brong Ahafo,null,Ghana,GH,null,null,null,null,hospital,public,"[""government""]","Bre Nye Kwa Hospital is a government hospital in Brong Ahafo, Berekum Ghana.",null,null,null,791f5eb0-8db0-4bf3-857e-300ebd61e00c
https://breastcareinternational.org/contact/,Breast Care International,132,,"[""medicalOncology""]",[],[],[],ngo,85cdac61-8c16-465b-8229-8f111951eb3a,null,"[""breastcareinternational2002@gmail.com"",""info@breastcareinternational.org"",""palsa@breastcareinternational.org""]","[""breastcancerhelp.net"",""bciamerica.org"",""breastcareinternational.org""]",breastcareinternational.org,null,null,null,null,null,null,null,Peace And Love Hospital Avenue,Oduom,"P.O.Box X 374 FNT, Kumasi",Kumasi,null,null,Ghana,GH,"[""GH""]",null,null,null,null,null,null,null,null,null,null,62e4a0a1-2e47-4f08-b850-1f6cc41c3403
https://www.ghanayello.com/company/54838/Brebre_CHPS,Brebre CHPS,133,62670945d1f0560016b538aa,[],[],[],"[""Brebre CHPS operates as a government CHPS (Community Health Planning and Services) facility in Western, Brebre, Ghana.""]",facility,962ba0e0-ee2d-47a9-9ee6-56f5a7908efc,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Brebre,Western,null,Ghana,GH,null,null,null,null,null,public,"[""government""]","Brebre CHPS is a government CHPS in Western, Brebre Ghana.",null,null,null,98d70a38-2641-4cfb-a364-3101779e1926
https://britanniamedical.org/,Britannia Medical Centre,134,,"[""internalMedicine"",""generalSurgery"",""gynecologyAndObstetrics"",""emergencyMedicine"",""reproductiveEndocrinologyAndInfertility"",""radiology"",""pediatrics"",""familyMedicine"",""dentistry"",""physicalMedicineAndRehabilitation"",""pathology"",""urology"",""orthopedicSurgery""]","[""Antenatal clinics are run twice weekly with ultramodern ultrasound support"",""18–22 week detailed fetal ultrasound examination is provided to screen for major abnormalities"",""General surgery, urology, and orthopaedic surgery services are offered"",""Reproductive Medicine including IVF services are provided"",""Emergency care is available 24 hours a day for minor trauma and common emergencies"",""Paediatric outpatient clinics and inpatient paediatric care are offered"",""Dentistry services are provided with a dental chair and imaging facilities"",""On-site automated laboratory performing haematology and biochemistry investigations"",""Radiology imaging services including ultrasound and X-ray investigations""]",null,null,facility,13e173fe-1b92-486f-af56-6ebc72a65c1e,"[""+233202400733""]",info@britanniamedical.org,null,britanniamedical.org,2020,null,null,null,null,null,null,null,null,null,Tema,null,null,Ghana,GH,null,null,null,null,hospital,private,"[""academic""]",null,null,null,null,60d69151-ff2a-4cdf-9cec-c2aa49edf446
https://www.facebook.com/101274061534577,Bromley Park Dental Clinic,135,,"[""dentistry"",""cosmeticDentistry"",""orthodontics""]","[""Offers restorative dentistry"",""Offers general dentistry"",""Provides teeth whitening"",""Provides dental implants"",""Provides braces""]",[],"[""Located at Dzorwulu, Blohum Street, Accra, Ghana"",""Phone number +233 53 109 9901"",""Email Bromleydentalclinic@gmail.com"",""Facebook page with 577 likes and 589 followers"",""Currently marked as Closed now""]",facility,ab1bc306-f15e-48a9-9709-7059df55117c,"[""+233531099901""]",Bromleydentalclinic@gmail.com,"[""bromleyparkdentalclinic.com""]",bromleyparkdentalclinic.com,null,null,null,null,null,null,null,Dzorwulu Blohum street,null,null,Accra,null,null,Ghana,GH,null,null,null,null,clinic,private,null,"It All Begins With a Smile. Restorative Dentistry,General Dentistry, Teeth whitening,Implants, Braces",null,null,null,48a7e90e-387e-4e8b-9f7e-590912cfa655
https://bromleyparkdentalclinic.com/,"Bromley Park Dental Clinic - 49 Blohum Road, Dzorwulu Inside Studio 7 Beauty Lounge Compound",135,,"[""dentistry""]","[""Dental checkup service to assess oral health"",""Professional teeth whitening service"",""Dental braces treatment"",""Dental implants placement"",""Dental fillings treatment""]",null,"[""Hours: Mon-Fri 08:00-18:00; Saturday 09:00-15:00; Sunday closed"",""Offers dental checkups, whitening, braces, implants, and fillings"",""Emergency contact number: +233 531099901"",""Email contact: info@bromleyparkdentalclinic.com"",""Location: 49 Blohum Road, Dzorwulu, Inside Studio 7 Beauty Lounge Compound, Accra, Ghana""]",facility,5a6fa9e0-a509-47b7-adf5-266f1053fbc1,"[""+233531099901"",""+233531099902""]",info@bromleyparkdentalclinic.com,"[""bromleyparkdentalclinic.com""]",bromleyparkdentalclinic.com,null,null,null,null,null,null,null,49 Blohum Road,Inside Studio 7 Beauty Lounge Compound,null,Dzorwulu,null,null,Ghana,GH,null,null,null,null,null,null,null,null,null,null,null,e693078f-b258-4d45-8782-53411b3aca8e
https://www.facebook.com/2035638316691732,"Brong Ahafo Regional Hospital, Sunyani",136,,"[""internalMedicine""]",[],"[""Automatic changeover oxygen manifold referenced for Brong Ahafo Regional Hospital, Sunyani""]",[],facility,083e5e76-46da-4f55-bfb9-98458eac37d8,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Sunyani,null,null,Ghana,GH,null,null,null,null,hospital,null,null,null,null,null,null,3cd0d4de-b7f0-45f9-ad28-30d43107e000
http://hefra.gov.gh/index.php/licensed-facilities-2/,Bryant Mission Hospital,137,5ea3146e994ecc38cda4ec44,"[""internalMedicine""]",null,null,null,facility,a3b562f5-2d40-46c4-9eea-dbf84273569d,null,null,null,null,null,null,null,null,null,null,null,Obuasi,Obuasi Municipal,null,Obuasi,Ashanti Region,null,Ghana,GH,null,null,null,null,hospital,null,null,"BRYANT MISSION HOSPITAL is a PRIMARY HOSPITAL located in Obuasi, Obuasi Municipal, Ashanti Region, Ghana.",null,null,null,cf46f1d0-ef4a-4fdd-aa00-0d37ada49335
http://www.buckhospital.com/,Buck Hospital & Fertility Center,138,,"[""gynecologyAndObstetrics"",""reproductiveEndocrinologyAndInfertility"",""pediatrics"",""urology"",""generalSurgery"",""internalMedicine""]","[""Provides fertility management services through the Fertility Clinic."",""Offers surgical procedures via the Surgery department."",""Treats common medical conditions and provides urgent medical treatments through General Practice."",""Provides preventive obstetrics and gynecology services."",""Pediatrics department focuses on prevention, early detection, and management of pediatric health issues.""]","[""Operates a surgery department with state-of-the-art operating room equipment.""]","[""Buck Hospital & Fertility Center includes the following departments: General Practice, Obstetrics & Gynecology, Fertility Clinic, Surgery, and Paediatrics."",""The facility is located in Accra, Ghana.""]",facility,ec7f6bf3-6504-4be0-9230-009e04e01053,"[""+233592196003"",""+233558862292""]",buckspecialisthospital@gmail.com,null,null,null,null,null,null,null,null,null,105-43 Gye Nyame St,Taifa,null,Accra,null,null,Ghana,GH,null,null,null,null,hospital,null,null,null,null,null,null,938a4d11-08a1-445e-b3e9-771bcec62cd4
https://www.facebook.com/102412395033174,Busybitesdentalgh,139,,"[""dentistry"",""orthodontics""]","[""Offers clear aligner orthodontic treatment for teeth straightening"",""Provides orthodontic consultation for clear aligners""]",[],"[""Location: Okponglo Street, East Legon, Ghana"",""Phone: +233 54 012 2206"",""Email: busybitesdental@gmail.com"",""Website: busybitedentalpractice.com"",""Price range: $$"",""Marketing tagline: Get a perfectly aligned smile at bite-sized prices"",""Offers state-of-the-art clear aligners described as virtually invisible""]",facility,7577c533-0721-480d-8c73-ca82a6b5a6ed,"[""+233540122206""]",busybitesdental@gmail.com,"[""busybitedentalpractice.com""]",busybitedentalpractice.com,null,null,null,null,null,null,null,Okponglo Street,null,null,East Legon,null,null,Ghana,GH,null,null,null,null,dentist,private,null,We provide a 5-star dental experience at affordable prices.,null,null,null,20e6b0bd-cae8-4c17-b3d3-c5810837fa93
https://www.facebook.com/182351431792324,C.H.I.L.D. & Associates,140,,"[""pediatrics"",""publicHealth"",""internalMedicine""]","[""""]","[""""]","[""C.H.I.L.D. & Associates is a pediatric and public health centre in Accra, Ghana."",""Located at 49B Osu Badu St (opposite Royal Fiesta Hotel), Accra, Ghana."",""Phone number: +233 28 954 3716."",""Email: childaccra@gmail.com."",""Website: childandassociates.org."",""Ghana's premiere pediatric and public health centre."",""Has 624 likes and 620 followers on Facebook.""]",facility,fbb92bdd-44af-4815-a6a0-be998225b7c2,"[""+233289543716""]",childaccra@gmail.com,"[""childandassociates.org""]",childandassociates.org,null,null,null,null,null,null,null,49B Osu Badu St (opposite Royal Fiesta Hotel),null,null,Accra,null,null,Ghana,GH,null,null,null,null,hospital,null,null,"Welcome to C.H.I.L.D (Centre for the Health, Immunization, Learning & Development of Children), Ghana's premiere pediatric and public health centre.",null,null,null,637a0a14-4b1a-4b8e-8210-7f7986ca0797
https://www.facebook.com/100102040111105,C&J Medicare Hospital,141,,"[""internalMedicine""]",[],[],"[""Located at Jones Nelson Rd, Accra, Ghana."",""Is open 24 hours a day."",""Has a website at http://cjhospital.placeweb.site/."",""Listed as a Local business on Facebook."",""Facebook page created on 26 December 2011."",""Facebook page has 73 likes, 73 followers, and 245 check-ins.""]",facility,67a738e4-da1f-4be3-950e-de368fcb2f9f,null,null,null,null,null,null,null,null,null,null,null,Jones Nelson Rd,null,null,Accra,null,null,Ghana,GH,null,null,null,null,hospital,null,null,null,null,null,null,ebefb690-30bf-4e17-9f34-1de8849b0716
https://www.ghanayello.com/company/52450/CAMFAP_Maternity_Clinic,CAMFAP Maternity Clinic,142,6287a6db57305b00165995c6,"[""gynecologyAndObstetrics"",""obstetricsAndMaternityCare""]",[],[],"[""CAMFAP Maternity Clinic is a private maternity clinic located in Ashanti region, New Kokobiriko (Abijan-Nkwant), Ghana."",""The CAMFAP Maternity Clinic listing on GhanaYello is categorized under Doctors and Clinics, Hospitals, Health Care, Pregnancy and Child Birth, and Maternity Services."",""The GhanaYello listing states CAMFAP Maternity Clinic was registered on 12 April 2018."",""GhanaYello shows 0 reviews for CAMFAP Maternity Clinic."",""The listing for CAMFAP Maternity Clinic is currently locked from public updates.""]",facility,264ea48f-bb0a-4119-b833-a9647e665bc7,null,null,null,null,null,null,null,null,null,null,null,"Ashanti, New Kokobiriko (Abijan-Nkwant, Ghana",null,null,null,Ashanti,null,Ghana,GH,null,null,null,null,clinic,private,null,"CAMFAP Maternity Clinic is a private clinic in Ashanti, New Kokobiriko (Abijan-Nkwant Ghana.",null,null,null,b827ef17-e975-4d12-ae37-f86533e54c31
https://www.facebook.com/152278958804450,Cape Coast Metropolitan Hospital,143,60c1f109fa0dc0007e9a4c20,"[""internalMedicine""]",[],[],"[""Location: Beulah Lane, Cape Coast, Ghana"",""Is always open (24/7 operation)"",""11 people like this"",""11 people follow this"",""658 people checked in here"",""Page created – 23 February 2018""]",facility,ca5e851a-9d49-416f-b10c-edfec5a0c689,null,null,null,null,null,null,null,null,null,null,null,Beulah Lane,null,null,Cape Coast,null,null,Ghana,GH,null,null,null,null,hospital,null,null,null,null,null,null,2353e3b9-a809-4062-9481-05305d49a679
http://www.tth.gov.gh/,Cape Coast Teaching Hospital,144,,"[""emergencyMedicine"",""generalSurgery"",""pathology"",""radiology"",""gynecologyAndObstetrics"",""pediatrics"",""psychiatry"",""publicHealth"",""ophthalmology"",""hospiceAndPalliativeInternalMedicine"",""physicalMedicineAndRehabilitation"",""internalMedicine""]",null,null,null,facility,74b958cd-372b-4891-ae02-5023e60abde8,"[""+233372000180""]",info@tth.gov.gh,null,null,null,null,null,null,null,null,null,Tamale,null,null,Tamale,null,null,Ghana,GH,null,null,null,null,hospital,public,null,Tamale Teaching Hospital (TTH) was commissioned in 1974 as a Regional Hospital and upgraded to a Teaching Hospital in 2009; serves as a premier tertiary health facility in the Northern Region of Ghana.,null,null,null,762744b4-d3d8-4be3-8971-fc8d2359fa55
https://www.facebook.com/399125579948014,Care360 Medical Centre,145,,"[""internalMedicine"",""dentistry""]","[""Provides dental scaling and polishing services"",""Offers free scaling and polishing for NHIS holders from 1 April 2025 to 30 April 2025""]",[],"[""Care360 Medical Centre is a state-of-the-art healthcare facility"",""Located at JX72+XJG, Dr Nanka Bruce Rd, Accra, Accra, Ghana"",""Always open"",""Offers online booking"",""Accepts NHIS for eligible services (e.g., free scaling and polishing for NHIS holders during 1–30 April 2025)"",""Contact information: +233 20 097 1992, care360medicalcentre@gmail.com, care360medicalcentre.com""]",facility,c37b037d-a7f5-4e09-ac87-0614a2cc6dec,"[""+233200971992""]",care360medicalcentre@gmail.com,"[""care360medicalcentre.com""]",care360medicalcentre.com,null,null,null,null,null,null,null,"JX72+XJG, Dr Nanka Bruce Rd",null,null,Accra,null,null,Ghana,GH,null,null,null,null,clinic,null,null,"Care360 Medical Centre is a state-of-the-art healthcare facility committed to providing exceptional medical services and compassionate care. Located in a prime area, our centre is dedicated to enhancing the health and well-being of our community. Free scaling and polishing for NHIS holders from 1st to 30th April 2025.",null,null,null,d184aec3-12db-45ef-96db-b193428b09a5
https://www.facebook.com/113439068317049,Carelinx Home Healthcare Agency,146,,null,null,null,"[""Provides in-home healthcare services in Accra, Ghana"",""Located at Old Ashongma, Agbogba, Ghana"",""Always open"",""Focuses on helping clients maintain independence and quality of life in their own home""]",facility,fbb3f934-95cb-4fe5-88f0-7ca0e137c9ec,null,null,null,null,null,null,null,null,null,null,null,Old Ashongma,null,null,Agbogba,null,null,Ghana,GH,null,null,null,null,null,null,null,We assist our clients to maintain their independence and quality of life in their own home.,null,null,null,e6a150ba-f610-41a3-90c8-4f0c010ce132
https://www.facebook.com/101661572780590,Cathedral Herbal & Fertility Clinic,147,,"[""reproductiveEndocrinologyAndInfertility""]","[""""]","[""""]","[""Herbal and alternative medicine clinic"",""Located at Liberia Camp, Buduburam, Accra, Ghana"",""Phone number +233 24 180 9493"",""Email info.chfc01@gmail.com"",""Awarded Most Promising Fertility Center of the Year at the West African Traditional and Alternative Medical Awards 2023/2024""]",facility,a4dd98ce-7fcc-45f1-82a4-69ec914aad13,"[""+233241809493""]",info.chfc01@gmail.com,null,null,null,null,null,null,null,null,null,Liberia Camp / Buduburam,null,null,null,null,null,Ghana,GH,null,null,null,null,clinic,private,null,Herbal and alternative medicine clinic located at Liberia Camp,null,null,null,35cf049f-2029-45fc-ad9d-430843a66a27
https://www.chstgh.org/institutions/hospitals/,"Catholic Health Service Trust, Ghana",148,,"[""pediatrics"",""gynecologyAndObstetrics""]",null,null,"[""Head office located at Centenary House, Shiashie Accra-Ghana"",""Email: head office at headoffice@chstgh.org"",""CHST operates 51 hospitals and health facilities across Ghana"",""Opening hours: Monday to Friday 08:00 AM to 05:00 PM"",""Active on Facebook, Twitter (X), Instagram, and YouTube"",""Facilities located in multiple regions including Volta, Greater Accra, Central, Savannah, Eastern, Ahafo, Ashanti, Western, Bono, Bono East, Upper East, Upper West, Western North, and Northern"",""Examples of hospitals include Battor Catholic Hospital; St. Andrew Catholic Hospital; St. John of God Catholic Hospital; St. Francis Xavier Catholic Hospital; Our Lady of Grace Catholic Hospital; St. Luke Catholic Hospital; St. Patrick’s Catholic Hospital""]",ngo,1d470b06-dc1a-4b84-ab5f-726c03c02003,null,headoffice@chstgh.org,"[""chstgh.org""]",chstgh.org,null,null,null,null,null,null,null,"Centenary House, Shiashie",null,null,Accra,null,null,Ghana,GH,null,null,null,null,null,null,null,null,null,null,null,172b010a-4308-4dd1-b673-a86003f78f17
https://www.facebook.com/2178748822212056,Catholic Hospital Battor,109,620e9ab611a69800163763a1,"[""internalMedicine"",""urology""]",[],[],"[""Located in the Volta Region of Ghana"",""Battor-Mepe Road, Battor, Ghana"",""Phone: +233 24 217 2284"",""Email: battorcervicalcentre@gmail.com"",""Website: catholichospitalbattor.org"",""Hosted a Urologist visit from February 1 to 16, 2025""]",facility,c40eab19-b0b5-47e4-9d9d-92e0b2472f42,"[""+233242172284""]",battorcervicalcentre@gmail.com,"[""catholichospitalbattor.org""]",catholichospitalbattor.org,null,null,null,null,null,null,null,Battor-Mepe Road,null,null,Battor,Volta Region,null,Ghana,GH,null,null,null,null,hospital,null,"[""faith-tradition""]",null,null,null,null,69485917-5cb7-4064-b6e1-01828d701f44
https://www.facebook.com/Catholic.Hsp.Battor/,Catholic Hospital Battor,109,620e9ab611a69800163763a1,"[""internalMedicine""]",[],[],"[""Visiting urologist scheduled February 1-16, 2025"",""Located on Battor-Mepe Road, Battor, Ghana"",""Phone number +233 24 217 2284"",""Email battorcervicalcentre@gmail.com"",""Official website catholichospitalbattor.org""]",facility,868d2508-149a-46f0-af84-f7efc944ddd3,"[""+233242172284""]",battorcervicalcentre@gmail.com,"[""catholichospitalbattor.org""]",catholichospitalbattor.org,null,null,null,null,null,null,null,Battor-Mepe Road,null,null,Battor,Volta Region,null,Ghana,GH,null,null,null,null,hospital,null,null,"Catholic Hospital Battor is a hospital located in Battor, in the Volta Region of Ghana.",null,null,null,5c26219e-64e0-461d-9887-1341eadf6c8a
